,revenue,pred,,,
3797,49111202,38544049.52,7.691180564,7.585957341,0.105223223
3798,16627188,47446507.71,7.220818807,7.676204252,-0.455385444
3799,41480851,67930475.54,7.617847658,7.832064655,-0.214216997
3800,793604,40395228.44,5.899603848,7.606330068,-1.70672622
3801,6000000,41739130.19,6.77815125,7.620543394,-0.842392144
3802,120175290,150821726.7,8.079815179,8.178463909,-0.09864873
3803,17800000,53728709.02,7.250420002,7.730206406,-0.479786403
3804,72778712,67096927.04,7.862004365,7.82670263,0.035301735
3805,9450897,67090142.31,6.97547303,7.826658713,-0.851185683
3806,973525,46916230.51,5.988347109,7.671323111,-1.682976003
3807,203781,74778404.92,5.309163689,7.873776197,-2.564612508
3808,261572744,137472809,8.417592488,8.138216807,0.279375681
3809,83258226,115355839.1,7.920427153,8.062039583,-0.141612429
3810,55011732,136945431,7.740455319,8.136547547,-0.396092229
3811,197309027,146383500.5,8.295146955,8.165492128,0.129654827
3812,17807569,86507915.64,7.250604636,7.937055848,-0.686451212
3813,289847354,129705913.2,8.46216934,8.112959776,0.349209564
3814,38368909,47791617.57,7.58397945,7.67935173,-0.09537228
3815,23937870,182432750.8,7.379085504,8.261102807,-0.882017303
3816,6754898,80932755,6.829618795,7.908124324,-1.078505529
3817,39143839,105189502,7.592663416,8.021972399,-0.429308982
3818,41237648,48184575.85,7.615293887,7.68290804,-0.067614153
3819,22165608,55511847.13,7.345679648,7.744385679,-0.39870603
3820,1151330,48067021.24,6.061199821,7.681847209,-1.620647388
3821,13391174,117704113.9,7.126818653,8.070791642,-0.943972989
3822,658573,120738777.8,5.818603922,8.081846775,-2.263242854
3823,14821658,51546324.55,7.170896788,7.712197704,-0.541300916
3824,201275,44395217.73,5.303789835,7.64733619,-2.343546355
3825,11,,1.041392685,#NUM!,#NUM!
3826,10178331,116306570.5,7.00767657,8.06560425,-1.05792768
3827,48027970,82973647.66,7.681494231,7.918940183,-0.237445952
3828,5179037,50569111.32,6.714249014,7.703885322,-0.989636308
3829,69959751,108400468.8,7.844848255,8.03503116,-0.190182905
3830,109676311,143119911.3,8.040112834,8.155700058,-0.115587224
3831,65900249,121531545.4,7.818887056,8.08468902,-0.265801965
3832,21000000,72429770.26,7.322219295,7.859917108,-0.537697813
3833,24000000,,7.380211242,#NUM!,#NUM!
3834,516139,15427748.46,5.712766676,7.188302549,-1.475535873
3835,767311,58283379.61,5.884971424,7.765544727,-1.880573303
3836,163876815,131755485.4,8.214517515,8.119768705,0.094748809
3837,4291965,59956002,6.632656172,7.777832665,-1.145176494
3838,167000,45050440,5.222716471,7.653699037,-2.430982566
3839,2736000,79824074.89,6.437116093,7.902133894,-1.465017801
3840,64459316,129713958.7,7.809285693,8.112986714,-0.303701021
3841,132180323,80990172.65,8.121166809,7.908432325,0.212734484
3842,84500122,149763797.1,7.926857336,8.175406843,-0.248549507
3843,42064105,32239234.72,7.623911653,7.508384724,0.115526929
3844,11992014,47190200.73,7.078892127,7.673851825,-0.594959698
3845,5542025,,6.743668481,#NUM!,#NUM!
3846,19791,,4.296467739,#NUM!,#NUM!
3847,599045960,231978898.3,8.777460144,8.365448482,0.412011662
3848,384335608,174764632.1,8.584710623,8.242453547,0.342257076
3849,4630045,57440694.88,6.665585212,7.759219685,-1.093634473
3850,180557550,109483062.3,8.256615653,8.039346936,0.217268717
3851,47231070,84963159.09,7.674227784,7.929230652,-0.255002867
3852,580527,81184967.8,5.763822423,7.909475623,-2.145653199
3853,194168700,105649485.6,8.288179223,8.023867387,0.264311836
3854,1381665,76848802.4,6.140402756,7.885637104,-1.745234348
3855,5967038,5967038,6.775758804,6.775758804,0
3856,13405595,63680487.9,7.127286095,7.804006382,-0.676720288
3857,6086508,81327570.95,6.784368197,7.910237801,-1.125869604
3858,170877916,105364771.9,8.232685939,8.022695431,0.209990508
3859,144000000,139833504,8.158362492,8.145611241,0.012751251
3860,249288105,224586971.7,8.396701556,8.351384559,0.045316997
3861,155721132,104782126.3,8.192347552,8.020287207,0.172060345
3862,2281089,74995841.78,6.35814223,7.875037184,-1.516894954
3863,745327,28540839.36,5.872346854,7.455466741,-1.583119887
3864,43545364,64848259.66,7.638941925,7.811898325,-0.1729564
3865,59908565,95956737.77,7.777488917,7.982075475,-0.204586558
3866,154937680,95196125.09,8.190157049,7.978619271,0.211537778
3867,41170784,58232124.22,7.614589137,7.765162633,-0.150573496
3868,849055,48304744.59,5.928935824,7.68398979,-1.755053966
3869,13401952,40724279.08,7.127168058,7.609853405,-0.482685347
3870,49469904,57438550.94,7.694341068,7.759203475,-0.064862407
3871,480314,99073705.05,5.681525245,7.995958405,-2.314433159
3872,5914908,72648430.61,6.771947994,7.861226237,-1.089278243
3873,68673228,96233856.44,7.836787462,7.98332789,-0.146540428
3874,21510851,46042815.89,7.332657592,7.663161876,-0.330504284
3875,38085778,166611300.5,7.580762832,8.221704454,-0.640941623
3876,10337477,,7.014414556,#NUM!,#NUM!
3877,75511123,98034009.22,7.878010929,7.991376764,-0.113365835
3878,35078241,112501684.4,7.545037808,8.051159025,-0.506121217
3879,107944236,157107634.9,8.033199457,8.196197291,-0.162997834
3880,10597734,121084916,7.025213015,8.083090045,-1.05787703
3881,15309302,89299224.07,7.18495539,7.950847685,-0.765892295
3882,25399945,39587158.03,7.404832776,7.597554325,-0.192721549
3883,14742,2801581,4.168556407,6.447403183,-2.278846777
3884,137587063,95530258.44,8.1385776,7.980140953,0.158436647
3885,362222,43252757.89,5.558974824,7.636013804,-2.07703898
3886,7778177,64440902.86,6.890877822,7.809161617,-0.918283795
3887,238073,55789567.59,5.376710145,7.746552995,-2.369842851
3888,22179430,35964876.49,7.345950381,7.555878573,-0.209928192
3889,16158487,25343355.49,7.208400693,7.403864116,-0.195463422
3890,57103895,70530911.79,7.756665732,7.848379498,-0.091713766
3891,86865564,,7.938847644,#NUM!,#NUM!
3892,1109660,37163326.3,6.045189931,7.570114579,-1.524924647
3893,69485490,74860724.99,7.841894124,7.874254029,-0.032359904
3894,82169884,70812322.34,7.914712674,7.850108838,0.064603836
3895,95673607,107301316,7.980792148,8.030605048,-0.049812901
3896,163000,38778062.75,5.212187604,7.588586109,-2.376398505
3897,623722818,174998384.9,8.794991632,8.243034041,0.551957592
3898,4857367,72946776.58,6.686400918,7.863006106,-1.176605188
3899,11130889,91894404.24,7.046529852,7.963289067,-0.916759215
3900,7385434,57365694.27,6.868376021,7.758652254,-0.890276233
3901,3000000,17093820,6.477121255,7.232839126,-0.755717872
3902,22963701,54564350.84,7.361041883,7.736908993,-0.375867109
3903,3338228,68989227.63,6.523515996,7.838781283,-1.315265287
3904,3833507,33669340.31,6.583596261,7.527234607,-0.943638347
3905,228738393,129327011.8,8.359339066,8.111689243,0.247649823
3906,33231264,124281152.1,7.521546861,8.094405271,-0.57285841
3907,31609243,96588732.75,7.499814095,7.984926468,-0.485112373
3908,145896422,81261547.81,8.164044641,7.90988509,0.254159551
3909,77566815,62668875.64,7.889675959,7.797051903,0.092624056
3910,20342161,84380968.76,7.308397087,7.926244507,-0.61784742
3911,10903846,60056078.54,7.037579709,7.778556971,-0.740977262
3912,165000,73112119.33,5.217483944,7.863989373,-2.646505429
3913,80573774,99787281.29,7.906193706,7.99907519,-0.092881484
3914,76066841,211335320.6,7.881195381,8.324972087,-0.443776706
3915,8974829,70699672.33,6.953026183,7.849417401,-0.896391218
3916,202000,49491114.56,5.305351369,7.694527234,-2.389175865
3917,4851244,26012707,6.685853119,7.415185549,-0.729332431
3918,8475466,42638134.62,6.928163586,7.629798196,-0.70163461
3919,84785914,78154339.03,7.928323706,7.892953095,0.035370612
3920,253625427,124234620.1,8.404192791,8.094242636,0.309950155
3921,30,66259506.72,1.477121255,7.821248198,-6.344126944
3922,422610419,332758857,8.6259402,8.522129624,0.103810576
3923,21,45532968.39,1.322219295,7.658325964,-6.336106669
3924,27297451,75123242.02,7.436122095,7.875774322,-0.439652227
3925,2036198,34464142.28,6.308820007,7.537367475,-1.228547468
3926,88489643,152081891,7.946892443,8.182077504,-0.235185061
3927,31815,53492064.15,4.502631928,7.728289357,-3.225657429
3928,37311672,82762294.93,7.571844711,7.917832525,-0.345987814
3929,2043704,115108103.3,6.310417995,8.061105898,-1.750687903
3930,20138836,48821010.09,7.304034365,7.688606761,-0.384572395
3931,13196245,,7.12045037,#NUM!,#NUM!
3932,84146832,114204695.5,7.92503777,8.05768396,-0.13264619
3933,22217407,69480083.84,7.346693371,7.841860334,-0.495166963
3934,22222308,122172640.9,7.346789163,8.086973962,-0.740184799
3935,95696996,79291982.51,7.980898305,7.899229276,0.081669029
3936,95608995,162090406.6,7.980498753,8.209757312,-0.229258559
3937,26193068,89750442.81,7.41818637,7.9530366,-0.53485023
3938,37598,82643481.9,4.575164744,7.917208606,-3.342043863
3939,5367030,66871439.9,6.729734023,7.825240675,-1.095506652
3940,62771059,113962156.7,7.797759456,8.05676066,-0.259001204
3941,169332978,183274059.8,8.228741546,8.263101,-0.034359454
3942,1196307,68572038.16,6.077842644,7.836147058,-1.758304414
3943,32017803,136521003.1,7.505391528,8.135199471,-0.629807943
3944,11772461,110782660.7,7.07086726,8.044471792,-0.973604531
3945,9448082,77634104.67,6.975343654,7.890052549,-0.914708895
3946,73090611,76106936.57,7.863861592,7.881424241,-0.017562649
3947,117760134,64787655.68,8.070998291,7.811492265,0.259506026
3948,30822861,90499407.23,7.488872948,7.956645735,-0.467772787
3949,89417,28605115.52,4.951420095,7.456443706,-2.505023611
3950,1237615,,6.092585564,#NUM!,#NUM!
3951,5549200,75160382.61,6.744230378,7.875988982,-1.131758605
3952,91354215,92244393.81,7.96072859,7.964939981,-0.004211391
3953,35300645,54943202.05,7.547782641,7.739913966,-0.192131325
3954,17500000,47833427.43,7.243038049,7.679731501,-0.436693452
3955,229736344,141418430.7,8.361229705,8.150506014,0.210723692
3956,5965,44395217.73,3.775610448,7.64733619,-3.871725742
3957,26810113,38151366.77,7.428298644,7.581510101,-0.153211457
3958,8642858,101473920.1,6.936657378,8.006354438,-1.069697061
3959,890871626,287678779.8,8.949815127,8.458907828,0.490907299
3960,5761917,83527708.95,6.760566998,7.921830569,-1.161263571
3961,68000000,140028883,7.832508913,8.146217624,-0.313708712
3962,2019009,27526969.13,6.305138255,7.439758396,-1.134620141
3963,3091922,6291493.261,6.490228529,6.798753736,-0.308525206
3964,944915,86364417.25,5.975392743,7.936334847,-1.960942104
3965,1128345,56500323.36,6.052441909,7.752050933,-1.699609025
3966,849915,85885567.36,5.929375494,7.933920189,-2.004544695
3967,38862717,81913498.35,7.58953316,7.913355474,-0.323822314
3968,8176544,58781950.99,6.912569778,7.769243996,-0.856674218
3969,219076518,112721190.4,8.34059583,8.052005566,0.288590263
3970,90450008,85128857.62,7.95640861,7.930076805,0.026331804
3971,64238440,111981643.9,7.807794986,8.049146839,-0.241351853
3972,798958165,185481731.1,8.902524039,8.26830114,0.634222899
3973,20710513,66538004.15,7.316190857,7.82306977,-0.506878913
3974,961000000,336056011.5,8.982723388,8.526411669,0.456311719
3975,8059140,45153085.01,6.9062887,7.654687428,-0.748398728
3976,41637263,,7.619482174,#NUM!,#NUM!
3977,2955039,,6.470563217,#NUM!,#NUM!
3978,4354510,54989111.23,6.638939292,7.7402767,-1.101337408
3979,8685526,104305608.3,6.938796125,8.01830766,-1.079511535
3980,16930884,75667760.36,7.228679634,7.87891088,-0.650231246
3981,1675484,90393247.38,6.224140285,7.956135989,-1.731995704
3982,2294291,57435348.75,6.360648501,7.759179262,-1.398530761
3983,311312624,151191230.3,8.493196732,8.179526601,0.313670131
3984,300000,54969323.04,5.477121255,7.740120389,-2.262999134
3985,10018,38877152.65,4.000781027,7.58969445,-3.588913422
3986,35619521,53838293.1,7.551688075,7.731091282,-0.179403208
3987,486021,39436049.42,5.686655035,7.595893402,-1.909238367
3988,149044513,109771227.2,8.173315992,8.04048852,0.132827473
3989,289047763,189935976.3,8.460969613,8.278607233,0.182362379
3990,426224,47450216.93,5.629637901,7.676238202,-2.046600302
3991,25037897,68124398.85,7.398597849,7.833302683,-0.434704834
3992,1000000,90990406.24,6,7.958995604,-1.958995604
3993,7177143,32082983.21,6.855951599,7.506274744,-0.650323145
3994,265198,6291493.261,5.423570244,6.798753736,-1.375183491
3995,29326868,74101412.79,7.467265684,7.869826488,-0.402560804
3996,340147,,5.531666645,#NUM!,#NUM!
3997,259,70403737.08,2.413299764,7.847595712,-5.434295948
3998,15543000,57192147.04,7.191534847,7.757336401,-0.565801554
3999,24538513,63630853.27,7.389848242,7.803667747,-0.413819505
4000,28000000,57316464.97,7.447158031,7.758279397,-0.311121366
4001,18928871,91280239.04,7.277124712,7.960376769,-0.683252057
4002,94679598,82192587.01,7.976256405,7.91483265,0.061423755
4003,46,61325269.48,1.662757832,7.787639465,-6.124881634
4004,28400000,80043667.9,7.45331834,7.903326981,-0.450008641
4005,383531464,112395079.2,8.583800998,8.050747298,0.533053701
4006,69307224,86081855.86,7.840778504,7.934911621,-0.094133117
4007,173000000,122078161.5,8.238046103,8.08663798,0.151408123
4008,709709780,289675521.2,8.85108079,8.461911797,0.389168993
4009,2626800,69059361.48,6.419427008,7.839222559,-1.419795551
4010,938212738,362001152.2,8.972301325,8.558709953,0.413591372
4011,186072214,125246365.6,8.269681525,8.097765132,0.171916393
4012,4300000,36275499.99,6.633468456,7.559613407,-0.926144952
4013,382267,23082118.74,5.582366808,7.363275671,-1.780908863
4014,240239,79704289.64,5.380643511,7.901481696,-2.520838184
4015,5274,74264406.59,3.722140125,7.870780715,-4.14864059
4016,27953,51207665.36,4.446428425,7.709334976,-3.262906552
4017,14334401,95946722.11,7.15637955,7.982030142,-0.825650593
4018,135560026,143572984,8.132131643,8.157072727,-0.024941083
4019,527068851,216598843.8,8.721867351,8.335656134,0.386211217
4020,9620399,78935803.81,6.983193085,7.897274036,-0.914080951
4021,92601050,89433917.62,7.966615911,7.951502255,0.015113656
4022,442824138,174866373.6,8.646231286,8.242706304,0.403524982
4023,2426851,73426157.79,6.385043113,7.865850803,-1.48080769
4024,17393,64239721.27,4.240374497,7.807803648,-3.567429151
4025,121463226,55194821.8,8.084444812,7.741898336,0.342546476
4026,719968,68611129.01,5.857313194,7.836394566,-1.979081372
4027,4778376,62802242.83,6.67928032,7.797975154,-1.118694833
4028,254190,44395217.73,5.405158461,7.64733619,-2.242177729
4029,258022233,70747203,8.411657129,7.849709275,0.561947855
4030,25303038,91275433.11,7.403172668,7.960353902,-0.557181235
4031,41098065,73269258.86,7.613821375,7.864921799,-0.251100424
4032,13620075,78985213.99,7.134179499,7.897545799,-0.7633663
4033,86658558,93045456.31,7.937811458,7.96869517,-0.030883712
4034,18197398,86734140.91,7.260009294,7.938190081,-0.678180787
4035,15071514,86163961.48,7.178156881,7.935325658,-0.757168777
4036,40452643,99147418.05,7.606946902,7.996281409,-0.389334507
4037,3106835,,6.492318189,#NUM!,#NUM!
4038,47738099,72798433.69,7.678865121,7.862122035,-0.183256914
4039,80253908,111295138.5,7.90446619,8.046476194,-0.142010005
4040,16974459,51855519.96,7.229795942,7.714794993,-0.484999052
4041,19776159,77410565.91,7.296141945,7.888800242,-0.592658297
4042,69136,60950030.65,4.839704249,7.784973928,-2.945269679
4043,20380,55101510.01,4.30920418,7.7411635,-3.431959321
4044,36782781,84594737.68,7.565644561,7.927343348,-0.361698787
4045,70016220,137541355.9,7.845198661,8.138433301,-0.293234641
4046,26820641,96600715.85,7.428469153,7.984980345,-0.556511192
4047,129266061,73969945.23,8.111484515,7.869055297,0.242429218
4048,1185783,75510117.61,6.07400522,7.878005147,-1.803999927
4049,1431623,77299940.59,6.155828667,7.88817916,-1.732350493
4050,69766619,127252818,7.843647677,8.104667408,-0.261019732
4051,29541790,77409465.74,7.470436807,7.88879407,-0.418357263
4052,11502151,24718650.74,7.060779065,7.393024761,-0.332245697
4053,9576495,44395217.73,6.981206586,7.64733619,-0.666129604
4054,46474,105960224.1,4.667210054,8.025142868,-3.357932815
4055,55112356,71857614.75,7.741248977,7.856472797,-0.11522382
4056,458232,,5.661085414,#NUM!,#NUM!
4057,413454,48603188.98,5.616427198,7.686664765,-2.070237567
4058,148412065,136991246.8,8.171469208,8.136692818,0.03477639
4059,59192128,82111577.22,7.772263953,7.914404394,-0.142140441
4060,56255142,126803986.3,7.750162225,8.103132907,-0.352970681
4061,147880543,81532110.98,8.169911037,7.911328687,0.25858235
4062,5741608,57033988.63,6.759033538,7.756133745,-0.997100206
4063,127766650,92261038.09,8.106417508,7.965018337,0.141399171
4064,68377859,89894528.7,7.834915498,7.95373326,-0.118817761
4065,24377151,42557950.96,7.386982947,7.62898071,-0.241997762
4066,54926886,70430319.73,7.739784978,7.84775966,-0.107974682
4067,74237563,98299877.14,7.870623707,7.992552975,-0.121929268
4068,92991835,93706003.92,7.968444818,7.971767418,-0.0033226
4069,342835,59261446.32,5.535085153,7.772772247,-2.237687094
4070,11293663,81041510.99,7.052834824,7.90870753,-0.855872705
4071,75505973,95765164.29,7.877981308,7.981207558,-0.10322625
4072,24748670,66351407.06,7.393551865,7.821850137,-0.428298272
4073,2849142,66716732.71,6.454714095,7.82423477,-1.369520675
4074,34619699,64630733.24,7.539323288,7.810439083,-0.271115795
4075,14711793,73644102.66,7.167665606,7.867137975,-0.699472369
4076,143451,83714847.86,5.15670358,7.922802492,-2.766098912
4077,8159508,49698375.04,6.911663973,7.696342189,-0.784678216
4078,4947717,93370788.07,6.694404851,7.970211024,-1.275806173
4079,17804565,79153329.96,7.250531367,7.89846919,-0.647937823
4080,55184721,,7.741818851,#NUM!,#NUM!
4081,139352633,81681995.69,8.144115179,7.91212634,0.231988839
